ID,STATE,COUNTY,AREA_SQMI,Pop_Density,CDC_SVI_Overall_Ranking,FIPS,Lat,Long_,5_4_Confirmed,5_4_Deaths,ET_Total_Population,EM_Total_Pop_Median_Age,E_Total_Pop_SEX_Male,E_Total_Pop_SEX_Female,E_Total_Pop_RACE_One_Race,E_Total_Pop_RACE_White,E_Total_Pop_RACE_Black,E_Total_Pop_RACE_Native_Pop,E_Total_Pop_RACE_Asian,E_Total_Pop_RACE_Pacific_Islander,E_Total_Pop_RACE_Other_Race,E_Total_Pop_RACE_Two_or_More_Races,E_Total_Pop_RACE_Hispanic,E_Total_Pop_RACE_White_Alone,E_Total_Pop_in_Households_Householder_Spouse,E_Total_Pop_in_Households_Householder_Parent,E_Total_Pop_in_Households_Householder_Other_Relative,E_Total_Pop_in_Households_Householder_Nonrelative,E_Total_Pop_in_Households_Householder_Unmarried_Partner,E_Total_Households_TYPE_Family,E_Total_Households_TYPE_Family_Married_Couple,E_Total_Households_TYPE_Family_Female_Householder,E_Total_Households_TYPE_Nonfamily,E_Total_Households_TYPE_Nonfamily_Householder_Living_Alone,E_Total_Pop_Over_15_MARITAL_STATUS_Married,E_Total_Pop_Over_15_MARITAL_STATUS_Widowed,E_Total_Pop_Over_15_MARITAL_STATUS_Divorced,E_Total_Pop_Over_15_MARITAL_STATUS_Separated,E_Total_Pop_Over_15_MARITAL_STATUS_Never_Married,E_Total_Pop_Over_15_EDUCATION_Less_Than_High_School,E_Total_Pop_Over_15_EDUCATION_High_School_Grad,E_Total_Pop_Over_15_EDUCATION_Some_College,E_Total_Pop_Over_15_EDUCATION_Bachelors_Degree_or_Higher,E_Total_Pop_Over_30_RESPONSIBLE_FOR_GRANDCHILDREN_Live_Together,E_Total_Pop_Over_30_RESPONSIBLE_FOR_GRANDCHILDREN_Live_Together_and_Responsible,E_Total_Pop_Over_18_VETERAN_STATUS_Civilian_Veteran,E_Total_Pop_DISABILITY_STATUS_Yes,E_Total_Pop_DISABILITY_STATUS_No,E_Total_Pop_Over_1_Place_of_Residence_Last_Year_Same_House,E_Total_Pop_Over_1_Place_of_Residence_Last_Year_Different_US_House,E_Total_Pop_Over_1_Place_of_Residence_Last_Year_Different_Foreign_House,ET_Total_Pop_CITIZENSHIP_Native,ET_Total_Pop_CITIZENSHIP_Foreign_Born,E_Total_Pop_CITIZENSHIP_Foreign_Born_Post_2010_Entry,E_Total_Pop_CITIZENSHIP_Foreign_Born_Btwn_2000_2009_Entry,E_Total_Pop_CITIZENSHIP_Foreign_Born_Before_2000_Entry,E_Total_Pop_CITIZENSHIP_Foreign_Born_US_Citizen,E_Total_Pop_CITIZENSHIP_Foreign_Born_Not_US_Citizen,E_Total_Pop_Over_5_LANGUAGE_English_Only_At_Home,E_Total_Pop_Over_5_LANGUAGE_Nonenglish_At_Home,E_Total_Pop_Over_5_LANGUAGE_Limited_English,ET_Total_Pop_Over_16_EMPLOYMENT_STATUS_In_Labor_Force,E_Total_Pop_Over_16_EMPLOYMENT_STATUS_In_Civilian_Labor_Force,E_Total_Pop_Over_16_EMPLOYMENT_STATUS_In_Civilian_Labor_Force_Employed,E_Total_Pop_Over_16_EMPLOYMENT_STATUS_In_Civilian_Labor_Force_Unemployed,E_Total_Pop_Over_16_EMPLOYMENT_STATUS_In_Civilian_Labor_Force_Unemployed_Percent_of_Labor_Force,E_Total_Pop_Over_16_EMPLOYMENT_STATUS_In_Armed_Forces,E_Total_Pop_Over_16_EMPLOYMENT_STATUS_Not_In_Labor_Force,EM_Total_Households_WITH_INCOME_Mean_Earnings,EM_Total_Households_WITH_INCOME_Mean_Social_Security,EM_Total_Households_WITH_INCOME_Mean_Suppl_Security,EM_Total_Households_WITH_INCOME_Mean_Retirement_Income,EM_Total_Households_WITH_INCOME_Mean_Cash_Public_Asst,E_Total_Households_WITH_INCOME_WITH_EARNINGS,E_Total_Households_WITH_INCOME_WITH_Social_Security,E_Total_Households_WITH_INCOME_WITH_Suppl_Security,E_Total_Households_WITH_INCOME_WITH_Cash_Public_Asst,E_Total_Households_WITH_INCOME_WITH_Retirement_Income,E_Total_Households_WITH_INCOME_WITH_SNAP,E_Total_Pop_POVERTY_STATUS_Below_100_Percent,E_Total_Pop_POVERTY_STATUS_Btwn_100_149_Percent,E_Total_Pop_POVERTY_STATUS_Above_150_Percent,E_Total_HOUSING_UNITS_Owner_Occupied,E_Total_HOUSING_UNITS_Rented,E_Total_HOUSING_UNITS_No_Telephone,E_Total_HOUSING_UNITS_More_Than_One_Occupant_Per_Room,EM_Total_HOUSING_UNITS_Avg_Household_Size_Rented,EM_Total_HOUSING_UNITS_Avg_Household_Size_Owned
785,NEVADA,Lyon,2001.233564,26.56111758,0.5783,32019,39.01777974,-119.1870479,35,0,53155,44.1,26736.965,26418.035,51135.11,45288.06,531.55,1541.495,584.705,106.31,3082.99,2019.89,8823.73,40185.18,31011.12,740.88,17516.52,3704.4,1481.76,13486.896,10387.168,1950.16,7041.104,5357.808,22467.454,2797.504,6818.916,568.243,11015.172,4918.383,12391.275,15479.562,5337.78,1783.419,839.256,6303.288,9467.131,43421.869,44948.835,7640.775,105.39,49526,3629,293.949,987.088,2351.592,1549.583,2079.417,43770.04,6424.96,2108.19,24141.272,24055.36,21950.516,2061.888,3737.172,85.912,18814.728,65655,19282,11622,28310,2509,14595.408,8580.704,1026.4,759.536,5255.168,2545.472,6135.008,5976.344,40776.648,14533.824,5994.176,656.896,595.312,2.81,2.48
786,NEVADA,Nye,18181.9057,2.403763429,0.7309,32023,38.04264256,-116.4722702,39,0,43705,52.7,22245.845,21459.155,42219.03,36275.15,1048.92,655.575,742.985,174.82,3321.58,1485.97,6293.52,33565.44,27302.4,432,12182.4,3283.2,1080,11014.12,8699.288,1456.104,7653.88,6216.444,18665.472,3273.984,7112.448,790.272,7827.456,4802.44,12479.58,12648.68,3889.3,891.548,477.615,5654.688,10508.292,32735.708,36760.8,6487.2,43.248,40533,3172,215.696,929.396,2026.908,1395.68,1776.32,37030.476,4717.524,1252.44,16280.315,16280.315,14759.83,1520.485,3485.99,0,20804.685,59482,19609,12168,23939,2486,10323.404,9744.696,1138.748,690.716,6085.768,2706.86,6984.306,4656.204,31472.49,13254.28,5413.72,616.044,616.044,2.37,2.29
787,NEVADA,Washoe,6301.415448,71.4896524,0.5271,32031,40.66562265,-119.6631594,988,34,450486,38.1,226594.458,223891.542,430664.616,354982.968,10361.178,7207.776,23425.272,2702.916,31534.02,19821.384,109017.612,285608.124,259139.419,5778.409,143571.239,36448.426,13779.283,109598.944,81533.088,19006.624,68033.056,51690.912,176848.789,18383.45,51473.66,6618.042,114345.059,36291.762,74134.454,105153.054,94606.73,8798.464,3299.424,32617.425,54192.996,393683.004,360942.038,81890.672,1780.232,387268,63218,6953.98,16752.77,39511.25,29902.114,33315.886,324253.162,99053.838,35981.095,239558.298,239195.88,225786.414,13409.466,20295.408,362.418,122859.702,80863,19384,10921,32873,2803,139796.384,53111.968,5861.856,5328.96,32684.288,17585.568,54304.274,44066.583,347191.26,103026.56,74605.44,4618.432,7993.44,2.41,2.57
788,NEW HAMPSHIRE,Belknap,401.8439415,150.904353,0.0841,33001,43.51637314,-71.41684235,40,0,60640,47.1,29713.6,30926.4,59730.4,58517.6,424.48,242.56,485.12,0,60.64,909.6,970.24,57668.64,37978.104,417.998,17555.916,3761.982,1851.134,16401.957,13210.626,2325.466,8337.043,6506.357,27878.163,3491.188,6366.284,513.41,13091.955,3314.904,12766.86,14155.536,14513.904,960.503,459.371,5795.452,9460.408,50415.592,53992.25,6072.625,60.125,59129,1511,163.188,335.442,1012.37,1025.969,485.031,56013.51,1971.49,405.895,32498.059,32447.36,30926.39,1520.97,2382.853,50.699,18200.941,84076,20696,9994,24206,2426,18677.945,9747.166,1385.384,1039.038,5492.058,2028.598,5194.422,3582.36,50929.218,19024.291,5714.709,593.736,296.868,2.21,2.48
789,NEW HAMPSHIRE,Carroll,931.8615307,51.33809952,0.0583,33003,43.87498583,-71.20430216,33,0,47840,51.7,23824.32,24015.68,47170.24,46500.48,239.2,47.84,334.88,0,47.84,669.76,669.76,45878.56,32332.68,236.35,11770.23,2930.74,1701.72,13569.08,11209.24,1432.76,7500.92,5857.46,23800.993,2626.029,5585.522,416.83,9253.626,2294.806,11066.887,11214.939,12436.368,560.224,210.084,4163.016,7389.876,39981.124,41593.66,5948.75,95.18,46546,1294,182.454,178.572,934.268,731.11,562.89,44707.14,1287.86,275.97,24567.716,24526.495,23619.633,906.862,1483.956,41.221,16653.284,75785,20677,11451,30346,1519,14917.56,8933.68,1243.13,463.54,4930.38,1643.46,4531.776,4248.54,38425.684,16729.58,4340.42,168.56,358.19,2.06,2.29
790,NEW HAMPSHIRE,Cheshire,706.7084556,107.9129582,0.1417,33005,42.92015988,-72.25311043,40,2,76263,42.7,37216.344,39046.656,74661.477,72678.639,610.104,152.526,1067.682,0,228.789,1601.523,1372.734,71839.746,45200.61,502.229,20304.401,5739.76,2439.398,18615.866,14856.31,2516.477,11703.134,9065.381,31113.445,3767.39,8314.24,844.415,20980.465,3712.31,16599.329,15432.603,17288.758,1113.591,435.753,5618.88,10419.276,65082.724,64059.966,11433.871,302.884,73760,2503,593.211,598.217,1314.075,1581.896,921.104,70659.67,2110.33,727.7,41776.623,41776.623,40172.298,1604.325,2438.574,0,22396.377,79666,20535,10995,23436,2688,23588.182,11157.392,1515.95,545.742,5609.015,2486.158,7093.152,5158.656,59396.192,21162.662,9156.338,394.147,303.19,2.07,2.5
791,NEW HAMPSHIRE,Coos,1794.566493,17.85277956,0.529,33007,44.69063265,-71.30633239,2,0,32038,48.1,16884.026,15153.974,31493.354,30083.682,929.102,96.114,192.228,32.038,128.152,544.646,929.102,29506.998,20229.484,148.31,7296.852,1987.354,1245.804,8396.64,6571.88,1303.4,5323.36,4445.28,13777.392,2027.721,4305.435,388.878,7277.574,2786.388,9801.242,7454.81,4424.002,475.944,271.968,3146.588,6200.272,23608.728,27256.885,4548.115,31.805,30904,1134,64.638,163.296,906.066,785.862,348.138,27315.768,3445.232,553.698,15439.149,15411.726,14534.19,877.536,1535.688,27.423,11983.851,62784,19405,9789,19269,2587,9686.32,5968.2,1070.16,617.4,3128.16,1852.2,3788.672,2841.504,22998.423,9727.48,3992.52,246.96,164.64,1.93,2.26
792,NEW HAMPSHIRE,Grafton,1708.597743,52.56415699,0.1882,33009,43.93779815,-71.82057197,53,0,89811,42.9,44187.012,45623.988,88104.591,83075.175,1077.732,359.244,3323.007,89.811,179.622,1706.409,2065.653,81638.199,52083.009,996.804,23507.961,6396.159,2658.144,21441.984,17376,2571.648,13310.016,10842.624,37513.161,4504.686,8232.702,776.67,26639.781,4527,16976.25,15907.375,25464.375,1316.934,515.322,6210.558,12880.64,75951.36,74869.2,13458.63,802.17,84566,5245,1673.155,1180.125,2396.965,2155.695,3089.305,80334.099,5768.901,1205.442,48377.7,48300.91,46688.32,1612.59,2610.86,0,28412.3,85750,21073,10825,28536,2460,27141.312,12892.992,1876.608,799.296,6637.632,2502.144,8233.533,6403.859,68446.441,23978.88,10773.12,660.288,451.776,2.01,2.56
793,NEW HAMPSHIRE,Merrimack,932.8762303,160.2056041,0.1455,33013,43.29662971,-71.6811573,200,3,149452,42.8,73530.384,75921.616,146612.412,140783.784,1942.876,298.904,3138.492,0,597.808,2839.588,3138.492,138392.552,88900.231,1426.97,43094.494,9275.305,4280.91,38523.438,30946.005,5148.027,19319.562,14923.494,66031.35,7043.344,15721.75,1131.966,35845.59,6672.645,29444.37,32092.245,37705.74,2622.753,679.973,10918.271,19841.176,126049.824,129984.388,17469.428,592.184,141490,7962,2221.398,1966.614,3781.95,4164.126,3797.874,133732.86,8536.14,3129.918,82221.282,82097.268,78872.904,3224.364,4836.546,124.014,41792.718,91441,20566,11260,27093,3693,45811.656,19782.306,3123.522,1850.976,12204.873,4743.126,10274.616,7277.853,125007.828,41415.588,16427.412,867.645,751.959,2.09,2.62
794,NEW HAMPSHIRE,Rockingham,695.3861476,438.7907367,0.0111,33015,42.98499744,-71.12883377,878,16,305129,44.3,151343.984,153785.016,299636.678,289262.292,2441.032,305.129,6102.58,0,1830.774,5492.322,8848.741,283159.712,188492.388,3025.56,95002.584,16338.024,8774.124,84102.9,68363.643,10452.789,36044.1,27753.957,143038.278,13329.732,28197.51,2563.41,69212.07,11476.4,55395.7,64003,89824.9,5076.225,1421.343,21658.773,32089.38,270640.62,269421.471,32052.386,907.143,290463,14666,2287.896,3329.182,9048.922,9210.248,5455.752,273616.14,17464.86,4075.134,180737.016,179979.738,173164.236,6815.502,9339.762,757.278,71688.984,113734,20941,10271,27287,3171,99722.01,37846.305,3844.704,1922.352,24149.547,4565.586,14224.362,11500.548,276921.09,92633.337,27513.663,1441.764,1561.911,2.06,2.66
795,NEW HAMPSHIRE,Strafford,367.5536692,348.8932658,0.1748,33017,43.291833,-71.02336013,158,7,128237,36.9,62707.893,65529.107,125159.312,119003.936,1154.133,128.237,4616.532,0,384.711,3077.688,2949.451,116567.433,72851.363,953.864,35173.735,10254.038,4053.922,30682.336,24468.192,3932.388,17865.664,12719.576,50967.381,4977.706,12119.632,1082.11,39064.171,6243.075,23307.48,24056.649,29633.796,1944.956,972.478,9220.4,15863.375,111043.625,102546.574,23919.052,763.374,121279,6958,2052.61,2017.82,2887.57,3033.688,3924.312,113995.634,8055.366,2563.071,73139.262,72819.411,69834.135,2985.276,4371.297,319.851,33477.738,89203,19302,10051,27044,3178,38692.756,14855.688,2281.756,1699.18,9466.86,4078.032,11896.4,7732.66,99453.904,32187.324,16360.676,873.864,679.672,2.19,2.59
796,NEW HAMPSHIRE,Sullivan,537.5434392,80.2260745,0.1513,33019,43.36094111,-72.22203125,12,1,43125,46.1,21390,21735,42521.25,41572.5,345,215.625,345,0,43.125,603.75,646.875,41055,26350.408,593.096,12327.924,3092.572,1440.376,11619.7,8603.9,2146.54,6120.3,4967.2,18115.746,2619.144,5456.55,654.786,9530.774,2830.823,11832.204,8587.89,8524.276,794.799,264.933,3796.47,5881.698,36739.302,37825.954,4969.208,42.838,41932,1193,128.844,373.409,689.554,893.557,299.443,39515.359,1603.641,246.714,22125.536,22125.536,21303.424,822.112,1322.528,0,13618.464,73867,20582,10934,22953,3053,13606.58,6546.06,1206.32,514.46,3636.7,1614.34,4578.336,3348.968,34464.696,12967.94,4772.06,248.36,141.92,2.25,2.44
797,NEW JERSEY,Atlantic,555.5129564,483.4072669,0.7911,34001,39.47538693,-74.65848483,1135,51,268539,41.5,129972.876,138566.124,258334.518,178846.974,40280.85,1074.156,21483.12,0,16649.418,10204.482,50216.793,151724.535,145220.565,4989.495,97426.455,14705.88,6039.915,66516.084,45442.67,15680.218,33357.916,27565.224,99795.272,14571.876,24507.246,5078.078,76612.742,24285.173,59507.943,50794.942,50794.942,7259.303,2701.136,13026.014,35911.215,230097.785,231201.63,33484.374,1062.996,225144,43395,6075.3,13582.635,23737.065,24778.545,18616.455,185141.101,68129.899,28366.352,141173.725,140956.2,127469.65,13486.55,20882.4,217.525,76351.275,82187,19873,10949,27218,3912,76603.358,35155.648,6391.936,2796.472,20174.548,13982.36,37587.693,22605.186,202920.972,67315.076,32558.924,1997.48,2796.472,2.53,2.68
798,NEW JERSEY,Bergen,232.7851333,3995.096194,0.2395,34003,40.96010917,-74.07164325,16282,1215,929999,41.8,451049.515,478949.485,906749.025,664019.286,55799.94,1859.998,149729.839,0,35339.962,23249.975,180419.806,532889.427,532101,19299,336354,32165,14704,244892.276,193478.428,36869.141,93356.724,79826.764,420548.352,46045.44,59091.648,10743.936,230227.2,51076.428,153884.11,134239.33,316280.958,18124.92,3020.82,27754.44,74822.778,848915.222,841190.724,73707.84,7370.784,644881,285118,39346.284,68713.438,177058.278,180194.576,104923.424,531012.051,349604.949,128570.082,498729.66,498729.66,476060.13,22669.53,34004.295,0,256921.34,134254,22135,10386,32900,3687,277025.931,102489.447,11500.466,4397.237,48369.607,17250.699,64368.85,45058.195,810127.955,217832.356,120416.644,3382.49,8117.976,2.39,2.9
799,NEW JERSEY,Burlington,799.3257161,558.429425,0.2054,34005,39.87681124,-74.66927768,3100,149,446367,41.5,219612.564,226754.436,428958.687,322276.974,74543.289,446.367,21425.616,446.367,10266.441,17408.313,34816.626,303083.193,254628.72,5214.24,156861.72,17815.32,8690.4,116012.696,89202.344,19694.024,49483.304,41539.496,190459.728,22515.588,35065.26,6274.836,114792.588,20028.288,88562.586,86997.876,117353.25,9983.12,3137.552,29500.865,50545.17,381464.83,394663.616,45129.696,2654.688,403232,43135,5435.01,11258.235,26441.755,27649.535,15485.465,367707.791,55431.209,18194.977,242071.642,237716.53,222836.564,14879.966,22864.338,4355.112,120854.358,110470,21888,10467,29708,3171,133389.776,54117.192,6123.352,2813.432,38395.072,8936.784,28234.96,20850.432,385298.608,125280.472,40215.528,1820.456,2482.44,2.34,2.72
800,NEW JERSEY,Camden,221.3504237,2292.143794,0.6118,34007,39.80343818,-74.96388753,4073,163,507367,38.7,245058.261,262308.739,492145.99,320655.944,97921.831,1014.734,28919.919,0,43126.195,15221.01,83208.188,290213.924,270774.828,7507.62,196199.136,26026.416,12512.7,125208.702,83846.784,31255.386,61949.298,52404.24,181653.16,25891.74,38632.12,9452.54,155350.44,40305.244,104585.159,92424.094,110491.962,11870.63,3748.62,23811.472,67237.18,434532.82,442859.82,55169.4,3510.78,451478,55889,10283.576,14810.585,30794.839,31577.285,24311.715,377563.953,98557.047,39994.164,266733.06,266328.919,247334.292,18994.627,28694.011,404.141,137407.94,94732,19388,10120,25871,2659,145234.608,61387.824,10668.006,4866.108,34998.546,22458.96,63050.4,38530.8,398818.8,124834.386,62323.614,3556.002,3743.16,2.38,2.82
801,NEW JERSEY,Cape May,251.5078432,372.5728741,0.3398,34009,39.15008829,-74.80170244,355,24,93705,49.3,45821.745,47883.255,92112.015,85552.665,4404.135,0,937.05,0,1218.165,1592.985,7027.875,80117.775,60701.904,455.72,25884.896,4101.48,2187.456,26137.12,20789.984,3950.496,13766.88,11532.256,43766.814,6492.879,7695.264,1202.385,21001.658,6149.088,22779.576,19006.272,22010.94,1681.706,711.491,6779.575,12923.496,78732.504,82261.504,10608.384,186.112,89210,4495,516.925,1501.33,2476.745,2364.37,2130.63,81195.516,8128.484,2411.748,45992.84,45120.562,41631.45,3489.112,6105.946,951.576,33305.16,88802,21677,10902,32710,3852,27972.704,17477.952,2354.336,478.848,11013.504,2713.472,10157.721,7503.902,73849.377,30965.504,8938.496,1037.504,558.656,2.31,2.28
802,NEW JERSEY,Cumberland,483.3604888,317.3614798,0.9592,34011,39.37199394,-75.10712559,940,19,153400,37.2,78694.2,74705.8,146803.8,103084.8,29606.2,1073.8,2147.6,0,10891.4,6596.2,46326.8,72098,71740.823,1825.109,57561.13,9265.938,4632.969,34767.696,21255.36,10070.992,15840.304,13006.256,48320.529,7500.133,13401.877,3565.637,50164.824,22964.331,40005.735,25666.017,15274.917,4078.624,1390.44,6543.936,19859.84,121996.16,133608.64,17156.564,1062.796,137373,16027,1875.159,7132.015,7019.826,5641.504,10385.496,103431.055,40023.945,18075.33,67870.32,67870.32,62901.243,4969.077,8847.381,0,53326.68,68915,19182,9666,22027,2837,37804.176,18370.704,4048.64,2074.928,10779.504,8704.576,24844.864,16939.68,99379.456,32591.552,18016.448,1163.984,1821.888,2.79,2.77
803,NEW JERSEY,Essex,126.0844884,6293.835269,0.8404,34013,40.78681335,-74.24657979,14621,1292,793555,37.5,381699.955,411855.045,773716.125,334086.655,315834.89,2380.665,41264.86,0,79355.5,19838.875,180136.985,244414.94,393844.95,15444.9,322026.165,40928.985,16217.145,182213.79,111305.788,54522.886,100288.21,87010.616,252359.402,36868.628,54031.61,19705.646,273336.38,76089.013,149517.571,121316.748,185167.668,18641.103,4779.77,18739.314,90691.7,691133.3,701811.565,76846.406,6273.176,583563,209992,39268.504,59637.728,110875.776,113605.672,96386.328,480910.298,260091.702,110409.298,411855.23,411230.26,373732.06,37498.2,57497.24,0,213114.77,105544,18715,9960,28439,2796,224306.588,75428.034,18927.634,10170.072,37290.264,42657.802,126956.5,71219.5,575174.875,124865.884,157636.116,8192.558,11865.084,2.47,3.06
804,NEW JERSEY,Gloucester,321.9722099,903.3450436,0.1675,34015,39.71581067,-75.13995546,1433,51,290852,40.3,141354.072,149497.928,282708.144,237626.084,29957.756,290.852,9016.412,0,5817.04,8143.856,17160.268,229191.376,161036.604,4298.13,107739.792,13467.474,6017.382,74047.596,56686.154,12341.266,30539.404,24996.293,120911.112,14994.882,20945.232,4046.238,77116.536,14173.872,65878.56,55896.96,63682.608,7260.88,2359.786,15117.947,37369.107,252313.893,260045.037,27358.005,575.958,275376,15476,1980.928,3760.668,9718.928,10554.632,4921.368,251113.728,24230.272,7984.976,157787.325,157553.566,147735.688,9817.878,14726.817,0,75971.675,104314,20765,12092,26656,3348,83983.361,34722.884,5229.35,3555.958,23636.662,8471.547,21231.34,12624.04,252767.71,83878.774,20708.226,1359.631,1045.87,2.27,2.86
805,NEW JERSEY,Hudson,46.1902193,14475.597,0.6424,34017,40.73766234,-74.07515667,15881,845,668631,35.1,332309.607,336321.393,645897.546,368415.681,82910.244,2005.893,100294.65,668.631,90933.816,22733.454,288848.592,193234.359,356767.2,15856.32,231238,56818.48,20481.08,158876.838,101660.742,40357.782,96552.162,71520.12,236848.3,26989.69,46818.85,15422.68,224730.48,75092.66,122144.39,83647.52,194385.43,15051.859,3661.263,12207.204,61098.856,603019.144,570325.64,77142.312,11868.048,382633,285998,69211.516,77791.456,138995.028,136135.048,149862.952,253606.68,367978.32,153531.495,375541.47,374997.207,352138.161,22859.046,33200.043,0,168721.53,105031,16577,8873,21716,2738,213283.215,55938.951,13026.879,7407.441,25287.471,39846.924,107717.735,60797.74,492329.525,80460.135,174968.865,5619.438,19157.175,2.52,2.73
806,NEW JERSEY,Hunterdon,427.8262404,292.2938992,0.0264,34019,40.56335249,-74.91284156,665,37,125051,46.2,62400.449,62650.551,123425.337,113671.359,3376.377,125.051,4876.989,0,1250.51,1625.663,8003.264,107543.86,76909.469,1086.633,38998.051,3742.847,2052.529,34582.94,29770.58,3349.78,12597.06,10757.04,61496.448,5388.864,8770.112,950.976,29057.6,4333.168,18747.584,19366.608,45984.64,1246.275,166.17,5487.075,10777.722,110320.278,113616.976,9922.88,496.144,113781,11270,1476.37,2423.05,7370.58,6615.49,4654.51,107221.617,12847.383,3722.139,69143.888,69143.888,66344.96,2695.264,4146.56,0,34520.112,147224,24222,12440,35729,4125,38262.98,14672.98,1132.32,566.16,9577.54,1604.12,5807.232,3750.504,111426.264,39300.94,7879.06,471.8,283.08,2.11,2.65
807,NEW JERSEY,Mercer,224.4339173,1643.076075,0.558,34021,40.28047017,-74.70479631,4594,256,368762,38.7,180324.618,188437.382,361017.998,234901.394,76333.734,368.762,39457.534,0,9587.812,7744.002,63427.064,185856.048,194523.28,6331.68,132965.28,17939.76,5628.16,87924.021,64546.881,17143.236,41948.979,35585.202,141533.054,17008.264,24601.239,6378.099,114502.063,29723.16,60684.785,53501.688,104031.06,7849.975,2242.85,12740.244,37786.424,325544.576,315484.416,46373.288,3286.296,287595,81167,17775.573,24512.434,38878.993,38229.657,42937.343,244859.648,102952.352,43476.5,193964.034,193665.168,180813.93,13150.104,20322.888,0,104901.966,120190,21278,10426,31263,3011,102729.543,39481.392,5714.412,2857.206,25065.489,11169.078,40202.214,23274.966,289173.82,82988.847,46884.153,2207.841,2727.333,2.58,2.78
808,NEW JERSEY,Middlesex,309.2179767,2673.512093,0.4659,34023,40.43629879,-74.41426991,12768,642,826698,38.4,407562.114,419135.886,805203.852,486925.122,84323.196,1653.396,197580.822,0,33894.618,21494.148,171953.184,362093.724,444985.242,19104.912,299310.288,32637.558,13532.646,208015.368,160842.484,33532.532,76158.632,63654.976,355313.175,39253.646,47375.09,9475.018,225370.071,57852.666,145766.031,121377.162,242187.141,21468.216,4089.184,24524.972,74436.089,743542.911,737591.558,70324.694,9812.748,556422,270276,54055.2,80001.696,136219.104,148651.8,121624.2,439661.53,338500.47,121393.272,429979.575,429979.575,405314.08,23998.86,37331.56,0,236655.425,112240,21309,10388,27481,3211,234727.724,80137.068,11082.786,4546.784,49730.45,17334.614,67678.615,42995.826,685544.559,179882.142,104291.858,4546.784,11935.308,2.66,2.89
809,NEW JERSEY,Monmouth,468.1732987,1331.530443,0.1605,34025,40.26549699,-74.22240686,6378,385,623387,43.2,302966.082,320420.918,610295.873,513670.888,44260.477,1246.774,33662.898,0,18078.223,13091.127,66702.409,469410.411,363513.719,6171.71,222181.56,24686.84,11726.249,161840.808,129800.07,23387.4,72033.192,60807.24,274795.332,31905.076,43740.83,5660.578,158496.184,29583.264,104411.52,105281.616,195336.552,10447.06,2009.05,25847.464,62572.934,556961.066,560262.246,55036.799,2473.564,540320,83067,9303.504,22012.755,51750.741,50837.004,32229.996,489112.596,103033.404,36713.052,333537.693,333031.566,315823.248,17208.318,26318.604,506.127,172589.307,132554,22189,11290,33596,3786,185695.956,77412.294,9588.834,3274.236,49113.54,14500.188,45693.52,28404.08,543382.4,172365.138,61508.862,2338.74,3508.11,2.25,2.78
810,NEW JERSEY,Morris,460.5637831,1073.43004,0.1201,34027,40.86095313,-74.5455371,5549,449,494383,42.6,242247.67,252135.33,484495.34,403910.911,16809.022,494.383,50427.066,0,12853.958,9887.66,64764.173,354966.994,288376.308,6311.266,172346.11,18448.316,7767.712,129521.536,107814.016,15195.264,51374.464,42872.352,229466.848,22865.024,31847.712,4491.344,119633.072,19673.037,69718.482,71099.046,184995.576,7354.825,1279.1,18961.824,41188.308,449148.692,450327.461,36751.425,2940.114,399919,94464,13886.208,23427.072,57150.72,57717.504,36746.496,355562.9,114137.1,39924.5,274487.455,274487.455,261627.135,12860.32,18888.595,0,127397.545,153492,23324,10102,33782,3796,149962.784,53364.32,4341.504,2351.648,33646.656,5788.672,22397.676,17528.616,446979.708,134586.624,46309.376,1628.064,2894.336,2.25,2.83
811,NEW JERSEY,Ocean,628.3616532,942.0355252,0.3354,34029,39.8895449,-74.28089251,6974,447,591939,42.9,285314.598,306624.402,582467.976,539848.368,18350.109,591.939,11246.841,0,12430.719,9471.024,53866.449,501964.272,345334.67,4682.504,211883.306,23997.833,11706.26,150029.82,120068.91,21400.65,75240.18,64877.76,252890.118,40727.622,44989.815,5682.924,129760.098,33387.53,138028.935,116856.355,118892.18,8983.848,2994.616,37422.625,77464.728,509389.272,528203.25,54279.45,1750.95,545126,46813,4915.365,13014.014,28883.621,27900.548,18912.452,482998.98,67741.02,21478.86,273119.95,272187.8,256341.25,15846.55,27498.425,466.075,192955.05,93620,22149,12222,30057,4117,154985.76,98442.99,9010.8,3829.59,61273.44,15994.17,62554.233,42677.187,479387.58,180216,45054,2703.24,5406.48,2.94,2.51
812,NEW JERSEY,Passaic,186.0113142,2709.733019,0.7764,34031,41.03238628,-74.29954144,13496,633,504041,37,245467.967,258573.033,488919.77,313513.502,57460.674,2016.164,26210.132,0,89719.298,15121.23,206152.769,210689.138,243602.484,12378.175,216865.626,22280.715,9902.54,118988.09,80198.3,29296.93,44681.91,37971.44,181448.1,22983.426,32257.44,9677.232,156851.802,55290.118,113577.893,70611.476,93593.513,14920.85,2685.753,13401.64,44542.631,455936.369,458230.312,35286.716,3975.968,355207,148834,26938.954,40185.18,81709.866,84388.878,64445.122,242330.628,227302.372,94396.233,251663.835,251663.835,238981.563,12682.272,19816.05,0,144657.165,94719,19895,9386,26299,3265,129462.97,46973.29,7528.82,4091.75,25532.52,31915.65,82886.609,45165.757,368274.634,86745.1,76924.9,6710.47,11620.57,2.98,3.06
