,ET_Over_60_Population,EM_Over_60_Pop_Median_Age,E_Over_60_SEX_Male,E_Over_60_SEX_Female,E_Over_60_RACE_One_Race,E_Over_60_RACE_White,E_Over_60_RACE_Black,E_Over_60_RACE_Native_Pop,E_Over_60_RACE_Asian,E_Over_60_RACE_Pacific_Islander,E_Over_60_RACE_Other_Race,E_Over_60_RACE__Two_or_More_Races,E_Over_60_RACE_Hispanic,E_Over_60_RACE_White_Alone,E_Over_60_Pop_in_Households_Householder_Spouse,E_Over_60_Pop_in_Households_Householder_Parent,E_Over_60_Pop_in_Households_Householder_Other_Relative,E_Over_60_Pop_in_Households_Householder_Nonrelative,E_Over_60_Pop_in_Households_Householder_Unmarried_Partner,E_Over_60_Households_TYPE_Family,E_Over_60_Households_TYPE_Family_Married_Couple,E_Over_60_Households_TYPE_Family_Female_Householder,E_Over_60_Households_TYPE_Nonfamily,E_Over_60_Households_TYPE_Nonfamily_Householder_Living_Alone,E_Total_Pop_Over_60_MARITAL_STATUS_Married,E_Total_Pop_Over_60_MARITAL_STATUS_Divorced,E_Total_Pop_Over_60_MARITAL_STATUS_Separated,E_Total_Pop_Over_60_MARITAL_STATUS_Never_Married,E_Pop_Over_60_EDUCATION_Less_Than_High_School,E_Pop_Over_60_EDUCATION_Less_High_School_Grad,E_Pop_Over_60_EDUCATION_Some_College,E_Pop_Over_60_EDUCATION_Bachelors_Degree_or_Higher,E_Total_Pop_Over_60_RESPONSIBLE_FOR_GRANDCHILDREN_Live_Together,E_Total_Pop_Over_60_RESPONSIBLE_FOR_GRANDCHILDREN_Live_Together_and_Responsible,E_Pop_Over_60_VETERAN_STATUS_Civilian_Veteran,E_Pop_Over_60_DISABILITY_STATUS_Yes,E_Pop_Over_60_DISABILITY_STATUS_No,E_Pop_Over_60_Place_of_Residence_Last_Year_Same_House,E_Pop_Over_60_Place_of_Residence_Last_Year_Different_US_House,E_Pop_Over_60_Place_of_Residence_Last_Year_Different_Foreign_House,ET_Over_60_Pop_CITIZENSHIP_Native,ET_Over_60_Pop_CITIZENSHIP_Foreign_Born,E_Over_60_Pop_CITIZENSHIP_Foreign_Born_Post_2010_Entry,E_Over_60_Pop_CITIZENSHIP_Foreign_Born_Btwn_2000_2009_Entry,E_Over_60_Pop_CITIZENSHIP_Foreign_Born_Before_2000_Entry,E_Over_60_Pop_CITIZENSHIP_Foreign_Born_US_Citizen,E_Over_60_Pop_CITIZENSHIP_Foreign_Born_Not_US_Citizen,E_Over_60_Pop_LANGUAGE_English_Only_At_Home,E_Over_60_Pop_LANGUAGE_Nonenglish_At_Home,E_Over_60_Pop_LANGUAGE_Limited_English,ET_Over_60_Pop_EMPLOYMENT_STATUS_in_Labor_Force,E_Over_60_Pop_EMPLOYMENT_STATUS_in_Civilian_Labor_Force,E_Over_60_Pop_EMPLOYMENT_STATUS_in_Civilian_Labor_Force_Employed,E_Over_60_Pop_EMPLOYMENT_STATUS_in_Civilian_Labor_Force_Unemployed,E_Total_Pop_Over_60_EMPLOYMENT_STATUS_Not_In_Labor_Force,E_Total_Pop_Over_60_EMPLOYMENT_STATUS_In_Civilian_Labor_Force_Unemployed_Percent_of_Labor_Force,EM_Over_60_Households_WITH_INCOME_Mean_Earnings,EM_Over_60_Households_WITH_INCOME_Mean_Social_Security,EM_Over_60_Households_WITH_INCOME_Mean_Suppl_Security,EM_Over_60_Households_WITH_INCOME_Mean_Retirement_Income,EM_Over_60_Households_WITH_INCOME_Mean_Cash_Public_Asst,E_Over_60_Households_WITH_INCOME_WITH_EARNINGS,E_Over_60_Households_WITH_INCOME_WITH_Social_Security,E_Over_60_Households_WITH_INCOME_WITH_Suppl_Security,E_Over_60_Households_WITH_INCOME_WITH_Cash_Public_Asst,E_Over_60_Households_WITH_INCOME_WITH_Retirement_Income,E_Over_60_Households_WITH_INCOME_WITH_SNAP,E_Over_60_Pop_POVERTY_STATUS_Below_100_Percent,E_Over_60_Pop_POVERTY_STATUS_Btwn_100_149_Percent,E_Over_60_Pop_POVERTY_STATUS_Above_150_Percent,E_Over_60_HOUSING_UNITS_Owner_Occupied,E_Over_60_HOUSING_UNITS_Rented,E_Over_60_HOUSING_UNITS_No_Telephone,E_Over_60_HOUSING_UNITS_More_Than_One_Occupant_Per_Room,EM_Over_60_HOUSING_UNITS_Avg_Household_Size_Owned,EM_Over_60_HOUSING_UNITS_Avg_Household_Size_Rented,E_TRANSPORTATION_Workers_Over_60_Public_Transportation,E_TRANSPORTATION_Workers_Over_16_over_60_mins_public_transportation,STATE,COUNTY,AREA_SQMI,Pop_Density,CDC_SVI_Overall_Ranking,Lat,Long_,FIPS,4_22_Confirmed,4_22_Deaths
925,34515,69.8,15600.78,18914.22,34135.335,31477.68,2381.535,69.03,241.605,0,0,379.665,310.635,31167.045,31148.78,596.466,729.014,662.74,430.781,12141.735,9997.789,1640.775,9735.265,9188.34,19915.155,5487.885,345.15,1518.66,4694.04,13806,9526.14,6488.82,1346.085,690.3,7144.605,10924.116,22279.884,32478.615,1967.355,69.03,33884,631,18.299,30.919,581.782,485.87,145.13,33755.67,759.33,138.06,8904.87,8904.87,8697.78,207.09,25610.13,828.36,54313,18963,9086,24015,1734,9319.602,17020.306,1378.251,1050.096,12185.489,2187.7,2722.728,2556.708,27924.564,17742.247,4134.753,240.647,87.508,1.85,1.49,4309.197,4556.852,OHIO,Clark,396.8613751,340.6680732,0.7271,39.91592258,-83.78498252,39023,28,0
926,44996,68.7,20473.18,24522.82,44636.032,43691.116,449.96,89.992,359.968,0,44.996,359.968,269.976,43466.136,40595.016,1405.888,1054.416,878.68,439.34,16659.501,14023.332,1983.921,10517.499,9729.366,28527.464,6569.416,359.968,1799.84,6569.416,16153.564,11923.94,10349.08,1844.836,629.944,7784.308,12757.038,31384.962,42116.256,2834.748,44.996,44078,918,34.884,64.26,818.856,658.206,259.794,44186.072,809.928,359.968,14038.752,14038.752,13633.788,404.964,30957.248,1304.884,62593,20283,11357,25956,2519,13588.5,20165.334,1712.151,489.186,12963.429,2146.983,3443.076,3178.224,37520.7,22556.91,4620.09,298.947,81.531,1.99,1.52,1822.184,2928.51,OHIO,Clermont,452.109296,449.4842327,0.1029,39.04847534,-84.15375786,39025,73,2
927,9633,69.1,4508.244,5124.756,9498.138,9286.212,134.862,0,0,9.633,57.798,134.862,105.963,9257.313,8781.192,282.96,216.936,150.912,47.16,3420.828,2879.748,372.744,2591.172,2410.812,5895.396,1204.125,96.33,394.953,1733.94,3959.163,2331.186,1608.711,452.751,183.027,1579.812,3038.392,6397.608,8881.626,732.108,19.266,9444,189,6.993,9.072,172.935,90.909,98.091,9488.505,144.495,19.266,2639.442,2639.442,2523.846,115.596,6993.558,404.586,49956,18730,9223,23577,2610,2603.196,4791.564,336.672,192.384,2777.544,607.212,802.06,1075.704,7548.8,4719.42,1292.58,144.288,18.036,1.96,1.37,0,6264.957,OHIO,Clinton,408.6847264,102.5142299,0.4424,39.41485808,-83.80852286,39027,26,0
928,28245,69.3,13105.68,15139.32,28132.02,27793.08,282.45,28.245,28.245,0,0,112.98,169.47,27651.855,25389,651,569.625,515.375,271.25,10187.25,8336.625,1427.625,7437.75,6979.5,16777.53,3954.3,225.96,1129.8,4321.485,13811.805,6355.125,3756.585,932.085,282.45,5366.55,8757.112,18438.888,26804.505,1412.25,28.245,27971,274,0,10.96,263.04,189.882,84.118,27962.55,282.45,56.49,7428.435,7428.435,7202.475,225.96,20816.565,875.595,50103,19836,10919,21153,5052,7843.125,13800.375,934.125,193.875,8477.625,1956.375,2094.092,2773.992,22327.916,14681.625,2943.375,211.5,70.5,1.89,1.43,3585.555,4309.245,OHIO,Columbiana,531.9264076,195.5214077,0.4854,40.76932373,-80.78094576,39029,195,16
929,9511,69.6,4356.038,5154.962,9463.445,9254.203,133.154,38.044,38.044,0,0,47.555,38.044,9216.159,8671.665,184.7,184.7,193.935,120.055,3445.016,2908.207,401.132,2453.984,2253.418,5773.177,1160.342,47.555,399.462,1388.606,5097.896,1873.667,1150.831,247.286,95.11,1797.579,3093.903,6197.097,8968.873,542.127,0,9433,78,0,8.97,69.03,41.964,36.036,9178.115,332.885,142.665,2311.173,2311.173,2263.618,38.044,7199.827,171.198,41869,19297,9670,20262,1803,2406.792,4795.887,359.839,147.475,3114.672,707.88,715.407,1217.121,7358.472,4961.059,937.941,106.182,23.596,1.86,1.53,4139.19,2983.2,OHIO,Coshocton,563.9449055,64.853853,0.6207,40.30096166,-81.91729018,39031,16,0
930,11364,70.3,5102.436,6261.564,11273.088,11170.812,56.82,0,11.364,0,34.092,90.912,113.64,11102.628,10456.245,164.925,208.905,164.925,98.955,3918.875,3303.575,505.425,3406.125,3266.95,6670.668,1488.684,68.184,386.376,1409.136,6204.744,2306.892,1443.228,238.644,136.368,1988.7,3577.925,7431.075,10636.704,704.568,22.728,11226,138,8.97,0,129.03,122.958,15.042,11261.724,102.276,34.092,2443.26,2443.26,2363.712,79.548,8920.74,340.92,40554,19260,10310,22327,1351,2995.925,5860,410.2,153.825,3559.95,571.35,1056.864,1199.981,8752.155,5940.575,1384.425,95.225,7.325,1.79,1.31,0,7812.316,OHIO,Crawford,401.7853285,104.5857004,0.3191,40.85065156,-82.91989099,39033,36,0
931,303138,69.7,131258.754,171879.246,300409.758,218259.36,74268.81,303.138,6062.76,0,1515.69,2728.242,7275.312,213106.014,266482.076,9067.996,10530.576,6727.868,3217.676,94674.972,70210.641,18895.215,104222.028,98652.912,146718.792,54564.84,5759.622,33951.456,42742.458,99732.402,80331.57,80331.57,10609.83,3637.656,44258.148,91766.376,202356.624,282221.478,20007.108,909.414,274656,28482,1424.1,2107.668,24921.75,22956.492,5525.508,271611.648,31526.352,16369.452,87910.02,87910.02,83969.226,3940.794,215227.98,13641.21,65443,18768,9584,26876,2197,90299.238,142410.252,15513.966,5768.013,86520.195,27049.992,34706.514,28529.931,230886.555,143006.943,55890.057,3182.352,596.691,1.89,1.45,73301.495,14944.965,OHIO,Cuyahoga,457.1848346,2742.39849,0.6809,41.424119,-81.65918339,39035,1713,79
932,13350,70.4,6100.95,7249.05,13323.3,13189.8,40.05,53.4,40.05,0,0,26.7,106.8,13083,12165.231,153.828,205.104,294.837,192.285,4659.158,4090.968,454.552,3457.842,3238.683,8397.15,1575.3,93.45,560.7,1722.15,7115.55,2843.55,1682.1,307.05,80.1,2229.45,3829.002,9019.998,12482.25,854.4,26.7,13159,191,12.033,59.019,119.948,105.05,85.95,13203.15,146.85,66.75,3724.65,3724.65,3684.6,53.4,9625.35,173.55,50895,19563,10927,18622,6013,3644.533,6509.834,389.616,219.159,4180.255,487.02,835.185,1169.259,10857.405,6599.121,1517.879,170.457,16.234,1.82,1.57,0,3818.204,OHIO,Darke,598.0999178,86.49725315,0.1347,40.13412966,-84.6194517,39037,62,11
933,9321,69.7,4334.265,4986.735,9283.716,8948.16,139.815,18.642,18.642,9.321,139.815,37.284,428.766,8705.814,8720.114,99.814,108.888,145.184,127.036,3608.151,3083.541,419.688,2220.849,2104.269,6170.502,997.347,27.963,233.025,1015.989,4557.969,2479.386,1267.656,270.309,121.173,1510.002,2786.946,6291.054,8845.629,475.371,9.321,9185,136,10.064,0,125.936,125.936,10.064,8901.555,419.445,93.21,2470.065,2470.065,2395.497,74.568,6850.935,270.309,57154,20830,11249,20662,4291,2692.998,4639.884,361.398,87.435,3363.333,402.201,399.432,626.382,8052.186,5036.256,792.744,116.58,0,1.86,1.69,0,10712.52,OHIO,Defiance,411.4495546,93.03449128,0.2166,41.32398837,-84.49076944,39039,17,0
934,35743,68.8,16584.752,19158.248,35421.313,33419.705,1000.804,0,1000.804,0,0,321.687,321.687,33098.018,32408.996,1521.383,919.906,530.715,283.048,13229.656,11973.676,900.119,7703.344,7159.086,24340.983,4110.445,71.486,1000.804,1930.122,10043.783,9257.437,14511.658,1608.435,214.458,5254.221,7784.7,27600.3,33562.677,1930.122,214.458,33588,2155,260.755,243.515,1650.73,1646.42,508.58,33777.135,1965.865,929.318,12081.134,12081.134,11795.19,321.687,23661.866,929.318,91382,22176,12297,35527,4115,11094.49,14632.167,669.856,188.397,10989.825,648.923,1380.015,1238.475,32766.51,18232.643,2700.357,167.464,62.799,2.08,1.56,0,13041.6,OHIO,Delaware,443.1599076,444.5528502,0.0166,40.27942393,-83.00457058,39041,128,3
935,21179,70.4,9996.488,11182.512,21094.284,19569.396,1313.098,84.716,63.537,0,63.537,84.716,296.506,19336.427,19062.976,575.176,410.84,493.008,225.962,7282.33,6257.02,841.28,5862.67,5284.29,12665.042,2816.807,169.432,1080.129,2244.974,9212.865,5570.077,4172.263,698.907,296.506,3960.473,6105.132,14450.868,20268.303,889.518,21.179,20644,535,0,34.775,500.225,477.22,57.78,20691.883,487.117,211.79,5633.614,5633.614,5358.287,254.148,15545.386,974.234,60158,20375,11327,25888,3033,5704.93,10318.825,736.12,210.32,7164.025,920.15,1212.804,1500.588,17842.608,10502.855,2642.145,210.32,13.145,1.9,1.47,4429.23,6229.73,OHIO,Erie,251.4351653,298.8285267,0.2914,41.36796058,-82.62904521,39043,44,3
936,32701,69,14878.955,17822.045,32439.392,30967.847,1013.731,32.701,425.113,32.701,0,261.608,196.206,30869.744,28900.732,1050.357,1114.015,763.896,222.803,11422.257,10030.713,1043.658,7904.743,7460.222,20536.228,4381.934,228.907,1242.638,3531.708,14224.935,7979.044,6965.313,1765.854,392.412,5853.479,9565.5,22319.5,30673.538,1896.658,130.804,31595,1106,259.91,98.434,747.656,739.914,366.086,31687.269,1013.731,490.515,8861.971,8861.971,8665.765,196.206,23839.029,686.721,60551,19757,11640,27995,2785,8755.131,14823.809,985.677,347.886,10803.793,1816.738,2040.64,2295.72,27516.755,16118.718,3208.282,231.924,77.308,2,1.45,0,13870.969,OHIO,Fairfield,504.4094478,303.1465819,0.2354,39.75107189,-82.63088163,39045,106,2
937,213918,68.6,93910.002,120007.998,211564.902,166428.204,37863.486,427.836,6203.622,0,855.672,2353.098,3422.688,163861.188,185306.9,10039.2,7947.7,5856.2,2509.8,70224.908,54008.851,12597.598,63792.092,59637.565,112520.868,41286.174,3208.77,17755.194,25028.406,68239.842,52837.746,67812.006,12407.244,3850.524,34440.798,60789.22,148828.78,197874.15,15402.096,855.672,196752,17166,2420.406,2918.22,11827.374,11793.042,5372.958,197874.15,16043.85,9626.31,70379.022,70379.022,68239.842,1925.262,143538.978,6203.622,68400,18961,10445,29900,2674,69152.772,92203.696,8711.105,2546.323,63792.092,14473.836,19704.092,15930.968,173982.94,97162.325,36854.675,2144.272,804.102,2,1.62,58434.068,18972.1,OHIO,Franklin,532.4132042,2395.381989,0.5124,39.96995815,-83.01115755,39049,1598,42
938,10268,69.6,4764.352,5503.648,10237.196,9970.228,51.34,41.072,0,10.268,154.02,30.804,359.38,9775.136,9456.24,127.92,157.44,88.56,68.88,3852.255,3412.695,293.04,2252.745,2130.645,6900.096,1057.604,92.412,369.648,1314.304,5021.052,2618.34,1324.572,338.844,123.216,1796.9,3022.974,6856.026,9785.404,441.524,30.804,10084,184,4.968,29.992,149.04,144.072,39.928,9847.012,420.988,195.092,2885.308,2885.308,2833.968,51.34,7382.692,195.092,48721,20883,9915,22426,3159,2967.03,4517.7,256.41,85.47,2948.715,341.88,523.587,701.409,8663.883,5183.145,921.855,61.05,12.21,1.89,1.5,4300.065,9679.8,OHIO,Fulton,405.4460538,104.3418714,0.1777,41.60213491,-84.12571393,39051,18,0
939,7487,69.9,3444.02,4042.98,7434.591,7195.007,202.149,7.487,29.948,0,0,52.409,0,7195.007,6660.001,286.76,172.056,50.183,35.845,2531.466,2209.788,214.452,2130.534,2065.266,4394.869,928.388,52.409,314.454,1624.679,3346.689,1512.374,995.771,359.376,134.766,1325.199,2833.254,4357.746,7037.78,449.22,0,7443,44,0,0,44,16.016,27.984,7419.617,67.383,0,1692.062,1692.062,1669.601,14.974,5794.938,67.383,46551,18165,8168,22803,3061,1902.096,3599.064,363.636,55.944,2414.916,517.482,870.111,625.617,5695.272,3883.446,778.554,46.62,0,1.84,1.6,0,6580.65,OHIO,Gallia,466.5304709,64.72246055,0.664,38.82708533,-82.31647569,39053,6,1
940,24445,69.6,11611.375,12833.625,24371.665,23931.655,268.895,0,122.225,0,24.445,73.335,195.56,23760.54,22092.128,379.264,379.264,853.344,402.968,9403.386,8307.984,825.108,4822.614,4310.478,16622.6,2615.615,73.335,1051.135,2615.615,7431.28,6551.26,7846.845,537.79,73.335,3691.195,5544.701,18252.299,23100.525,1246.695,73.335,23485,960,3.84,24.96,931.2,771.84,188.16,22684.96,1760.04,537.79,8409.08,8409.08,8189.075,220.005,16035.92,611.125,87357,21769,11554,33065,4303,7995.012,10413.432,597.492,199.164,6629.316,611.718,1380.226,1356.429,21060.345,12888.756,1337.244,298.746,99.582,1.96,1.35,0,8354.082,OHIO,Geauga,400.3011358,234.7257892,0.0901,41.49952319,-81.17935342,39055,117,9
941,37844,69.3,17332.552,20511.448,37389.872,34930.012,1627.292,37.844,719.036,0,37.844,454.128,416.284,34665.104,34410.93,888.024,999.027,666.018,333.009,13637.076,11943.882,1212.693,9243.924,8649.018,24522.912,4730.5,302.752,1551.604,3481.648,12110.08,9763.752,12488.52,1665.136,643.348,7832.673,10966.8,26083.2,35081.388,2686.924,75.688,36148,1696,72.928,128.896,1494.176,1344.928,351.072,36330.24,1513.76,491.972,10823.384,10823.384,10558.476,227.064,27020.616,832.568,71538,19425,9847,36786,2772,10914.237,16405.677,1144.05,526.263,13156.575,1304.217,2408.575,2223.3,32423.125,19059.873,3821.127,411.858,0,1.97,1.55,7671.96,13980.016,OHIO,Greene,413.6240973,400.8736461,0.2076,39.69116283,-83.89032084,39057,39,3
942,10200,69.3,4732.8,5467.2,10128.6,9934.8,102,10.2,51,0,20.4,71.4,71.4,9904.2,9118.58,336.26,158.24,276.92,178.02,3442.077,2953.974,354.984,2896.923,2719.431,5946.6,1621.8,81.6,530.4,1611.6,5079.6,2213.4,1285.2,387.6,193.8,1999.2,3482.622,6439.378,9751.2,448.8,0,10035,165,0,0,165,127.05,37.95,10047,153,61.2,2458.2,2458.2,2407.2,51,7741.8,204,48277,17917,10516,21172,847,2649.702,4912.725,354.984,107.763,3175.839,779.697,1041.81,1051.732,7828.458,5191.641,1147.359,133.119,50.712,1.93,1.46,0,1409.257,OHIO,Guernsey,522.2536112,75.20101184,0.6707,40.05026529,-81.49248905,39059,15,0
943,172217,69.2,75431.046,96785.954,170839.264,131746.005,36165.57,172.217,2583.255,0,344.434,1377.736,1377.736,130540.486,153751.293,4146.475,4478.193,3483.039,1658.59,56200.406,43325.811,9851.864,55752.594,52729.863,89380.623,29276.89,2583.255,16188.398,20321.606,53042.836,43570.901,55109.44,6372.029,2411.038,25315.899,48138.441,118430.559,160334.027,11366.322,516.651,164750,7467,776.568,418.152,6272.28,5682.387,1784.613,164811.669,7405.331,3099.906,54248.355,54248.355,52526.185,1722.17,117968.645,5338.727,72681,19125,9984,28786,2791,54745.017,78814.912,8620.381,2798.825,48475.649,11195.3,16157.193,14658.072,135753.735,81501.784,30451.216,1567.342,559.765,1.92,1.43,56048.004,13493.038,OHIO,Hamilton,405.9452779,2000.360749,0.5369,39.19673558,-84.54502924,39061,785,45
944,17130,69.7,7588.59,9541.41,17078.61,16736.01,85.65,0,137.04,0,119.91,51.39,325.47,16513.32,15929.255,148.563,148.563,297.126,148.563,6129.072,5360.192,604.12,4854.928,4580.328,10586.34,2141.25,68.52,633.81,1952.82,7502.94,4042.68,3631.56,548.16,205.56,2620.89,4641.277,11875.723,15708.21,1421.79,17.13,16584,546,13.104,0,532.896,490.854,55.146,16461.93,668.07,256.95,5224.65,5224.65,5139,85.65,11905.35,291.21,60853,20178,8874,24313,1585,5360.192,8446.696,483.296,98.856,5195.432,472.312,1024.054,1304.843,14188.103,8853.104,2130.896,153.776,21.968,1.83,1.35,372.496,3166.216,OHIO,Hancock,531.3129707,142.4584081,0.2111,41.00250487,-83.66838948,39063,30,1
945,10588,69.5,4849.304,5738.696,10556.236,10365.652,169.408,0,21.176,0,0,31.764,74.116,10291.536,9434.6,225.61,410.2,194.845,92.295,3758.289,3050.77,538.753,2732.711,2589.909,6278.684,1461.144,95.292,381.168,2117.6,5008.124,2149.364,1312.912,328.228,190.584,2138.776,3658.256,6617.744,9677.432,878.804,31.764,10468,120,0,0,120,111.96,8.04,10408.004,179.996,42.352,2498.768,2498.768,2456.416,42.352,8089.232,190.584,43567,17412,8225,20485,2843,2635.346,5121.399,558.226,155.784,3070.243,980.141,1376.984,1171.464,7727.552,5037.016,1453.984,155.784,25.964,1.89,1.66,0,8004.518,OHIO,Highland,553.0833899,77.75861793,0.6898,39.1839264,-83.60331456,39071,8,0
946,7265,69.6,3458.14,3806.86,7156.025,7039.785,65.385,0,50.855,0,0,108.975,50.855,6988.93,6387.957,234.294,172.275,96.474,68.91,2453.308,2161.656,171.56,1835.692,1698.444,4475.24,1126.075,58.12,217.95,900.86,3915.835,1365.82,1082.485,261.54,116.24,1380.35,2420.145,4474.855,6930.81,312.395,21.795,7193,72,10.008,0,61.992,54,18,7163.29,101.71,72.65,1678.215,1678.215,1649.155,21.795,5586.785,101.71,52151,18889,10528,23777,1692,1792.802,3242.484,355.987,77.202,1921.472,557.57,544.705,703.29,5640.11,3637.072,651.928,94.358,0,1.83,1.45,0,3570.8,OHIO,Hocking,421.3268716,67.6315752,0.4685,39.49537927,-82.47991446,39073,5,1
947,7726,69.7,3631.22,4094.78,7695.096,7641.014,23.178,0,0,0,30.904,30.904,46.356,7625.562,6293.19,353.55,261.627,155.562,134.349,2546.814,2265.157,158.68,1420.186,1269.44,4936.914,880.764,77.26,378.574,2742.73,2966.784,1205.256,811.23,254.958,54.082,1104.818,2020.08,5067.92,7254.714,471.286,0,7691,35,0,0,35,35,0,5686.336,2039.664,818.956,2588.21,2588.21,2588.21,7.726,5137.79,15.452,53635,19108,10985,17033,3042,2356.398,2796.735,253.888,35.703,1570.932,234.053,722.976,673.36,5691.664,2939.547,1027.453,345.129,39.67,2.19,1.72,4187.04,3386.24,OHIO,Holmes,422.5522937,103.795437,0.436,40.56163713,-81.92635677,39075,4,1
948,13655,68.8,6294.955,7360.045,13518.45,13286.315,136.55,27.31,13.655,0,40.965,136.55,286.755,13054.18,12305.28,278.46,344.76,344.76,172.38,4703.592,3953.744,545.344,3817.408,3510.652,8179.345,1993.63,109.24,600.82,2089.215,7223.495,2731,1611.29,587.165,300.41,2335.005,3895.728,9400.272,13040.525,614.475,0,13424,231,0,42.966,188.034,167.013,63.987,13259.005,395.995,163.86,3645.885,3645.885,3550.3,95.585,10009.115,368.685,46875,20106,10224,20382,3435,3911.139,6910.531,383.445,153.378,4149.727,698.722,970.608,997.2,11328.192,6944.615,1576.385,136.336,17.042,1.86,1.44,0,7562.808,OHIO,Huron,491.4944591,118.9372513,0.4325,41.14651175,-82.59867951,39077,25,2
949,7415,69.6,3240.355,4174.645,7333.435,7207.38,111.225,0,7.415,0,0,81.565,14.83,7199.965,6767.911,165.071,129.186,107.655,57.416,2771.73,2196.99,361.53,1863.27,1812.285,4441.585,963.95,215.035,311.43,1705.45,3522.125,1260.55,919.46,348.505,185.375,1127.08,2628.246,4552.754,6977.515,415.24,22.245,7341,74,0,0,74,17.982,56.018,7348.265,66.735,0,1683.205,1683.205,1653.545,29.66,5731.795,140.885,40832,18895,9080,20469,1826,1858.635,3606.03,319.815,301.275,2317.5,672.075,840.177,804.272,5536.551,3814.605,820.395,50.985,37.08,1.97,1.58,0,6829.277,OHIO,Jackson,420.3102233,77.38093959,0.7726,39.01914254,-82.6181856,39079,4,0
950,19093,69.4,8630.036,10462.964,18902.07,17909.234,840.092,38.186,76.372,0,38.186,190.93,95.465,17832.862,17231.97,296.464,592.928,407.638,203.819,6574.88,5271.968,916.864,5489.12,5175.456,10902.103,2978.508,229.116,1107.394,2443.904,9584.686,4429.576,2615.741,668.255,229.116,3398.554,6173.208,12420.792,18443.838,649.162,0,18687,406,23.954,6.902,375.144,356.062,49.938,18501.117,591.883,248.209,4391.39,4391.39,4257.739,133.651,14701.61,610.976,44465,19095,11359,20271,2014,4885.92,9554.688,1049.568,325.728,6731.712,1314.976,1673.46,1747.836,15172.704,9651.2,2412.8,132.704,12.064,1.88,1.43,0,1877.144,OHIO,Jefferson,408.1241098,163.8864218,0.5494,40.38614126,-80.76259514,39081,31,1
951,14719,69.3,6667.707,8051.293,14630.686,14498.215,44.157,14.719,73.595,0,14.719,88.314,73.595,14424.62,13086.9,297.108,367.848,396.144,212.22,4907.025,4411.98,356.085,3777.975,3413.205,9214.094,1751.561,117.752,986.173,1604.371,6844.335,3046.833,3223.461,588.76,132.471,2516.949,4111.2,10163.8,13880.017,809.545,29.438,14423,296,0,31.08,264.92,269.952,26.048,14380.463,338.537,161.909,3856.378,3856.378,3753.345,103.033,10862.622,397.413,47923,20172,9031,24247,3764,3890.88,6470.325,599.265,95.535,4238.28,599.265,1341.85,970.7,11948.175,7251.975,1433.025,269.235,26.055,1.89,1.46,1608.95,3930.435,OHIO,Knox,525.5051897,116.4879076,0.2943,40.39830217,-82.42027563,39083,13,1
952,60199,69.7,26848.754,33350.246,59958.204,57730.841,1504.975,60.199,541.791,0,120.398,240.796,481.592,57429.846,54445.491,1409.592,1350.859,1468.325,587.33,21444.066,17745.525,2652.489,15914.934,14644.728,35938.803,8608.457,541.791,3310.945,6862.686,23116.416,17457.71,12762.188,2287.562,421.393,10053.233,17081.58,41820.42,57309.448,2829.353,60.199,56733,3466,69.32,166.368,3226.846,2783.198,682.802,56647.259,3551.741,1625.373,18360.695,18360.695,17879.103,481.592,41838.305,1565.174,61380,20891,11640,23967,3322,18455.346,27869.814,1793.232,635.103,18231.192,2577.771,3651.924,3769.728,51480.348,31605.714,5753.286,373.59,149.436,1.9,1.44,11166.87,10970.96,OHIO,Lake,229.2701537,1003.410153,0.1293,41.69710807,-81.23676539,39085,145,6
953,14955,70,6744.705,8210.295,14880.225,14416.62,329.01,14.955,119.64,0,0,74.775,89.73,14356.8,13163.276,536.389,521.892,289.94,144.97,5081.842,4155.369,642.11,4091.158,3852.66,8479.485,2258.205,209.37,583.245,2901.27,7088.67,3080.73,1899.285,792.615,403.785,2527.395,6229.08,8290.92,14192.295,702.885,44.865,14735,220,40.04,0,179.96,100.98,119.02,14700.765,254.235,74.775,2811.54,2811.54,2751.72,59.82,12143.46,299.1,46023,19649,9733,32183,2219,3008.744,7521.86,871.435,165.114,4678.23,1678.659,2061.84,1698.84,10759.32,7521.86,1651.14,256.844,45.865,1.98,1.73,0,7889.726,OHIO,Lawrence,453.3704928,133.7140395,0.5583,38.59743452,-82.53466552,39087,22,0
954,37977,69.2,17051.673,20925.327,37673.184,36495.897,911.448,37.977,113.931,0,113.931,303.816,265.839,36268.035,34064.226,1038.996,1298.745,742.14,371.07,13663.329,11513.262,1780.163,9455.671,8785.22,23393.832,5202.849,341.793,1519.08,4405.332,16406.064,8848.641,8278.986,1746.942,683.586,7671.354,12291.685,24843.315,35774.334,2164.689,37.977,37452,525,37.8,17.85,468.825,420,105,37179.483,797.517,227.862,10595.583,10595.583,10291.767,303.816,27381.417,1025.379,57366,20384,10425,25977,3200,11004.644,17801.63,1317.783,462.38,12044.999,1618.33,2450.91,2673.72,32010.37,19165.651,3953.349,184.952,92.476,2.05,1.56,1963.938,11648.184,OHIO,Licking,682.4372669,252.467162,0.229,40.09136236,-82.48185785,39089,103,4
