"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SN32","SN32_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","SX32","SX32_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00181790","HAGERSTOWN 1 E, MD US","39.64034","-77.69778","162.2","2020-05-24",,,,,,,,,"0.00",",,H,2400",,,"0.0",",,H,2400","0.0",",,H,2400",,,,,"68",",,H","61",",,H","61",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00181790","HAGERSTOWN 1 E, MD US","39.64034","-77.69778","162.2","2020-05-25",,,,,,,,,"0.00",",,H,2400",,,"0.0",",,H,2400","0.0",",,H,2400",,,,,"76",",,H","60",",,H","63",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00181790","HAGERSTOWN 1 E, MD US","39.64034","-77.69778","162.2","2020-05-26",,,,,,,,,"0.00",",,H,2400",,,"0.0",",,H,2400","0.0",",,H,2400",,,,,"84",",,H","57",",,H","67",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00181790","HAGERSTOWN 1 E, MD US","39.64034","-77.69778","162.2","2020-05-27",,,,,,,,,"0.00",",,H,2400",,,"0.0",",,H,2400","0.0",",,H,2400",,,,,"79",",,H","63",",,H","71",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00181790","HAGERSTOWN 1 E, MD US","39.64034","-77.69778","162.2","2020-05-28",,,,,,,,,"0.03",",,H,2400",,,"0.0",",,H,2400","0.0",",,H,2400",,,,,"86",",,H","69",",,H","75",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00181790","HAGERSTOWN 1 E, MD US","39.64034","-77.69778","162.2","2020-05-29",,,,,,,,,"0.45",",,H,2400",,,"0.0",",,H,2400","0.0",",,H,2400",,,,,"89",",,H","69",",,H","71",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00181790","HAGERSTOWN 1 E, MD US","39.64034","-77.69778","162.2","2020-05-30",,,,,,,,,"0.00",",,H,2400",,,"0.0",",,H,2400","0.0",",,H,2400",,,,,"80",",,H","64",",,H","64",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00181790","HAGERSTOWN 1 E, MD US","39.64034","-77.69778","162.2","2020-05-31",,,,,,,,,"0.00",",,H,2400",,,"0.0",",,H,2400","0.0",",,H,2400",,,,,"72",",,H","50",",,H","57",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00181790","HAGERSTOWN 1 E, MD US","39.64034","-77.69778","162.2","2020-06-01",,,,,,,,,"0.00",",,H,2400",,,"0.0",",,H,2400","0.0",",,H,2400",,,,,"74",",,H","44",",,H","54",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00181790","HAGERSTOWN 1 E, MD US","39.64034","-77.69778","162.2","2020-06-02",,,,,,,,,"0.01",",,H,2400",,,"0.0",",,H,2400","0.0",",,H,2400",,,,,"78",",,H","49",",,H","67",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00181790","HAGERSTOWN 1 E, MD US","39.64034","-77.69778","162.2","2020-06-03",,,,,,,,,"0.00",",,H,2400",,,"0.0",",,H,2400","0.0",",,H,2400",,,,,"90",",,H","66",",,H","78",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00181790","HAGERSTOWN 1 E, MD US","39.64034","-77.69778","162.2","2020-06-04",,,,,,,,,"0.10",",,H,2400",,,"0.0",",,H,2400","0.0",",,H,2400",,,,,"90",",,H","69",",,H","70",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00181790","HAGERSTOWN 1 E, MD US","39.64034","-77.69778","162.2","2020-06-05",,,,,,,,,"0.03",",,H,2400",,,"0.0",",,H,2400","0.0",",,H,2400",,,,,"81",",,H","67",",,H","71",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00181790","HAGERSTOWN 1 E, MD US","39.64034","-77.69778","162.2","2020-06-06",,,,,,,,,"0.00",",,H,2400",,,"0.0",",,H,2400","0.0",",,H,2400",,,,,"90",",,H","69",",,H","69",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00181790","HAGERSTOWN 1 E, MD US","39.64034","-77.69778","162.2","2020-06-07",,,,,,,,,"0.00",",,H,2400",,,"0.0",",,H,2400","0.0",",,H,2400",,,,,"80",",,H","57",",,H","61",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00181790","HAGERSTOWN 1 E, MD US","39.64034","-77.69778","162.2","2020-06-08",,,,,,,,,"0.00",",,H,2400",,,"0.0",",,H,2400","0.0",",,H,2400",,,,,"83",",,H","54",",,H","63",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00181790","HAGERSTOWN 1 E, MD US","39.64034","-77.69778","162.2","2020-06-09",,,,,,,,,"0.00",",,H,2400",,,"0.0",",,H,2400","0.0",",,H,2400",,,,,"91",",,H","57",",,H","79",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00181790","HAGERSTOWN 1 E, MD US","39.64034","-77.69778","162.2","2020-06-10",,,,,,,,,"0.01",",,H,2400",,,"0.0",",,H,2400","0.0",",,H,2400",,,,,"92",",,H","74",",,H","77",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00181790","HAGERSTOWN 1 E, MD US","39.64034","-77.69778","162.2","2020-06-11",,,,,,,,,"0.08",",,H,2400",,,"0.0",",,H,2400","0.0",",,H,2400",,,,,"84",",,H","67",",,H","67",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00181790","HAGERSTOWN 1 E, MD US","39.64034","-77.69778","162.2","2020-06-12",,,,,,,,,"0.00",",,H,2400",,,"0.0",",,H,2400","0.0",",,H,2400",,,,,"86",",,H","57",",,H","68",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00181790","HAGERSTOWN 1 E, MD US","39.64034","-77.69778","162.2","2020-06-13",,,,,,,,,"0.00",",,H,2400",,,"0.0",",,H,2400","0.0",",,H,2400",,,,,"76",",,H","54",",,H","62",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00181790","HAGERSTOWN 1 E, MD US","39.64034","-77.69778","162.2","2020-06-14",,,,,,,,,"0.01",",,H,2400",,,"0.0",",,H,2400","0.0",",,H,2400",,,,,"72",",,H","55",",,H","64",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00181790","HAGERSTOWN 1 E, MD US","39.64034","-77.69778","162.2","2020-06-15",,,,,,,,,"0.00",",,H,2400",,,"0.0",",,H,2400","0.0",",,H,2400",,,,,"78",",,H","56",",,H","63",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00181790","HAGERSTOWN 1 E, MD US","39.64034","-77.69778","162.2","2020-06-16",,,,,,,,,"0.00",",,H,2400",,,"0.0",",,H,2400","0.0",",,H,2400",,,,,"78",",,H","57",",,H","65",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00181790","HAGERSTOWN 1 E, MD US","39.64034","-77.69778","162.2","2020-06-17",,,,,,,,,"0.07",",,H,2400",,,"0.0",",,H,2400","0.0",",,H,2400",,,,,"76",",,H","62",",,H","67",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00181790","HAGERSTOWN 1 E, MD US","39.64034","-77.69778","162.2","2020-06-18",,,,,,,,,"0.19",",,H,2400",,,"0.0",",,H,2400","0.0",",,H,2400",,,,,"81",",,H","65",",,H","66",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00181790","HAGERSTOWN 1 E, MD US","39.64034","-77.69778","162.2","2020-06-19",,,,,,,,,"0.35",",,H,2400",,,"0.0",",,H,2400","0.0",",,H,2400",,,,,"84",",,H","64",",,H","69",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00181790","HAGERSTOWN 1 E, MD US","39.64034","-77.69778","162.2","2020-06-20",,,,,,,,,"0.01",",,H,2400",,,"0.0",",,H,2400","0.0",",,H,2400",,,,,"82",",,H","64",",,H","68",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00181790","HAGERSTOWN 1 E, MD US","39.64034","-77.69778","162.2","2020-06-21",,,,,,,,,"0.00",",,H,2400",,,"0.0",",,H,2400","0.0",",,H,2400",,,,,"85",",,H","63",",,H","73",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00181790","HAGERSTOWN 1 E, MD US","39.64034","-77.69778","162.2","2020-06-22",,,,,,,,,"0.13",",,H,2400",,,"0.0",",,H,2400","0.0",",,H,2400",,,,,"91",",,H","66",",,H","69",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00181790","HAGERSTOWN 1 E, MD US","39.64034","-77.69778","162.2","2020-06-23",,,,,,,,,"0.68",",,H,2400",,,"0.0",",,H,2400","0.0",",,H,2400",,,,,"88",",,H","65",",,H","71",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00181790","HAGERSTOWN 1 E, MD US","39.64034","-77.69778","162.2","2020-06-24",,,,,,,,,"0.00",",,H,2400",,,"0.0",",,H,2400","0.0",",,H,2400",,,,,"84",",,H","63",",,H","69",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00181790","HAGERSTOWN 1 E, MD US","39.64034","-77.69778","162.2","2020-06-25",,,,,,,,,"0.02",",,H,2400",,,"0.0",",,H,2400","0.0",",,H,2400",,,,,"84",",,H","62",",,H","68",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00181790","HAGERSTOWN 1 E, MD US","39.64034","-77.69778","162.2","2020-06-26",,,,,,,,,"0.00",",,H,2400",,,"0.0",",,H,2400","0.0",",,H,2400",,,,,"87",",,H","61",",,H","75",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00181790","HAGERSTOWN 1 E, MD US","39.64034","-77.69778","162.2","2020-06-27",,,,,,,,,"0.00",",,H,2400",,,"0.0",",,H,2400","0.0",",,H,2400",,,,,"85",",,H","70",",,H","76",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00181790","HAGERSTOWN 1 E, MD US","39.64034","-77.69778","162.2","2020-06-28",,,,,,,,,"0.00",",,H,2400",,,"0.0",",,H,2400","0.0",",,H,2400",,,,,"90",",,H","68",",,H","76",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00181790","HAGERSTOWN 1 E, MD US","39.64034","-77.69778","162.2","2020-06-29",,,,,,,,,"0.00",",,H,2400",,,"0.0",",,H,2400","0.0",",,H,2400",,,,,"91",",,H","65",",,H","72",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00181790","HAGERSTOWN 1 E, MD US","39.64034","-77.69778","162.2","2020-06-30",,,,,,,,,"0.00",",,H,2400",,,"0.0",",,H,2400","0.0",",,H,2400",,,,,"91",",,H","68",",,H","74",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00181790","HAGERSTOWN 1 E, MD US","39.64034","-77.69778","162.2","2020-07-01",,,,,,,,,"0.08",",,H,2400",,,"0.0",",,H,2400","0.0",",,H,2400",,,,,"87",",,H","66",",,H","69",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00181790","HAGERSTOWN 1 E, MD US","39.64034","-77.69778","162.2","2020-07-02",,,,,,,,,"0.00",",,H,2400",,,"0.0",",,H,2400","0.0",",,H,2400",,,,,"93",",,H","63",",,H","74",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00181790","HAGERSTOWN 1 E, MD US","39.64034","-77.69778","162.2","2020-07-03",,,,,,,,,"0.00",",,H,2400",,,"0.0",",,H,2400","0.0",",,H,2400",,,,,"96",",,H","66",",,H","80",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00181790","HAGERSTOWN 1 E, MD US","39.64034","-77.69778","162.2","2020-07-04",,,,,,,,,"0.00",",,H,2400",,,"0.0",",,H,2400","0.0",",,H,2400",,,,,"95",",,H","69",",,H","77",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00181790","HAGERSTOWN 1 E, MD US","39.64034","-77.69778","162.2","2020-07-05",,,,,,,,,"0.00",",,H,2400",,,"0.0",",,H,2400","0.0",",,H,2400",,,,,"96",",,H","70",",,H","79",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00181790","HAGERSTOWN 1 E, MD US","39.64034","-77.69778","162.2","2020-07-06",,,,,,,,,"0.00",",,H,2400",,,"0.0",",,H,2400","0.0",",,H,2400",,,,,"96",",,H","71",",,H","75",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00181790","HAGERSTOWN 1 E, MD US","39.64034","-77.69778","162.2","2020-07-07",,,,,,,,,"0.02",",,H,2400",,,"0.0",",,H,2400","0.0",",,H,2400",,,,,"87",",,H","70",",,H","76",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00181790","HAGERSTOWN 1 E, MD US","39.64034","-77.69778","162.2","2020-07-08",,,,,,,,,"0.00",",,H,2400",,,"0.0",",,H,2400","0.0",",,H,2400",,,,,"93",",,H","71",",,H","79",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00181790","HAGERSTOWN 1 E, MD US","39.64034","-77.69778","162.2","2020-07-09",,,,,,,,,"0.00",",,H,2400",,,"0.0",",,H,2400","0.0",",,H,2400",,,,,"93",",,H","71",",,H","75",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00181790","HAGERSTOWN 1 E, MD US","39.64034","-77.69778","162.2","2020-07-10",,,,,,,,,"0.29",",,H,2400",,,"0.0",",,H,2400","0.0",",,H,2400",,,,,"91",",,H","71",",,H","71",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00181790","HAGERSTOWN 1 E, MD US","39.64034","-77.69778","162.2","2020-07-11",,,,,,,,,"0.00",",,H,2400",,,"0.0",",,H,2400","0.0",",,H,2400",,,,,"86",",,H","71",",,H","72",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00181790","HAGERSTOWN 1 E, MD US","39.64034","-77.69778","162.2","2020-07-12",,,,,,,,,"0.21",",,H,2400",,,"0.0",",,H,2400","0.0",",,H,2400",,,,,"89",",,H","64",",,H","69",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00181790","HAGERSTOWN 1 E, MD US","39.64034","-77.69778","162.2","2020-07-13",,,,,,,,,"0.31",",,H,2400",,,"0.0",",,H,2400","0.0",",,H,2400",,,,,"86",",,H","65",",,H","71",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00181790","HAGERSTOWN 1 E, MD US","39.64034","-77.69778","162.2","2020-07-14",,,,,,,,,"0.00",",,H,2400",,,"0.0",",,H,2400","0.0",",,H,2400",,,,,"88",",,H","63",",,H","69",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00181790","HAGERSTOWN 1 E, MD US","39.64034","-77.69778","162.2","2020-07-15",,,,,,,,,"0.00",",,H,2400",,,"0.0",",,H,2400","0.0",",,H,2400",,,,,"91",",,H","62",",,H","78",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00181790","HAGERSTOWN 1 E, MD US","39.64034","-77.69778","162.2","2020-07-16",,,,,,,,,"0.16",",,H,2400",,,"0.0",",,H,2400","0.0",",,H,2400",,,,,"88",",,H","74",",,H","77",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00181790","HAGERSTOWN 1 E, MD US","39.64034","-77.69778","162.2","2020-07-17",,,,,,,,,"0.01",",,H,2400",,,"0.0",",,H,2400","0.0",",,H,2400",,,,,"93",",,H","73",",,H","76",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00181790","HAGERSTOWN 1 E, MD US","39.64034","-77.69778","162.2","2020-07-18",,,,,,,,,"0.00",",,H,2400",,,"0.0",",,H,2400","0.0",",,H,2400",,,,,"96",",,H","67",",,H","79",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00181790","HAGERSTOWN 1 E, MD US","39.64034","-77.69778","162.2","2020-07-19",,,,,,,,,"0.00",",,H,2400",,,"0.0",",,H,2400","0.0",",,H,2400",,,,,"98",",,H","71",",,H","83",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00181790","HAGERSTOWN 1 E, MD US","39.64034","-77.69778","162.2","2020-07-20",,,,,,,,,"0.00",",,H,2400",,,"0.0",",,H,2400","0.0",",,H,2400",,,,,"98",",,H","80",",,H","80",",,H,2400",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","39.039861","-77.004083","103.3","2020-03-01",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","39.039861","-77.004083","103.3","2020-03-02",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","39.039861","-77.004083","103.3","2020-03-03",,,,,,,,,"0.14",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","39.039861","-77.004083","103.3","2020-03-04",,,,,,,,,"0.04",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","39.039861","-77.004083","103.3","2020-03-06",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","39.039861","-77.004083","103.3","2020-03-07",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","39.039861","-77.004083","103.3","2020-03-08",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","39.039861","-77.004083","103.3","2020-03-11",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","39.039861","-77.004083","103.3","2020-03-12",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","39.039861","-77.004083","103.3","2020-03-13",,,,,,,,,"0.21",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","39.039861","-77.004083","103.3","2020-03-14",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","39.039861","-77.004083","103.3","2020-03-15",,,,,,,,,"0.24",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","39.039861","-77.004083","103.3","2020-03-16",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","39.039861","-77.004083","103.3","2020-03-17",,,,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","39.039861","-77.004083","103.3","2020-03-18",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","39.039861","-77.004083","103.3","2020-03-19",,,,,,,,,"0.74",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","39.039861","-77.004083","103.3","2020-03-20",,,,,,,,,"0.03",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","39.039861","-77.004083","103.3","2020-03-21",,,,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","39.039861","-77.004083","103.3","2020-03-22",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","39.039861","-77.004083","103.3","2020-03-23",,,,,,,,,"0.14",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","39.039861","-77.004083","103.3","2020-03-24",,,,,,,,,"0.17",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","39.039861","-77.004083","103.3","2020-03-25",,,,,,,,,"0.09",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","39.039861","-77.004083","103.3","2020-03-26",,,,,,,,,"0.24",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","39.039861","-77.004083","103.3","2020-03-27",,,,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","39.039861","-77.004083","103.3","2020-03-28",,,,,,,,,"0.39",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","39.039861","-77.004083","103.3","2020-03-29",,,,,,,,,"0.09",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","39.039861","-77.004083","103.3","2020-03-30",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","39.039861","-77.004083","103.3","2020-03-31",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","39.039861","-77.004083","103.3","2020-04-01",,,,,,,,,"0.21",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","39.039861","-77.004083","103.3","2020-04-02",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","39.039861","-77.004083","103.3","2020-04-03",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","39.039861","-77.004083","103.3","2020-04-04",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","39.039861","-77.004083","103.3","2020-04-05",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","39.039861","-77.004083","103.3","2020-04-06",,,,,,,,,"0.03",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","39.039861","-77.004083","103.3","2020-04-07",,,,,,,,,"0.03",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","39.039861","-77.004083","103.3","2020-04-08",,,,,,,,,"0.31",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","39.039861","-77.004083","103.3","2020-04-09",,,,,,,,,"0.12",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","39.039861","-77.004083","103.3","2020-04-10",,,,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","39.039861","-77.004083","103.3","2020-04-11",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","39.039861","-77.004083","103.3","2020-04-12",,,,,,,,,"0.00",",,N",,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","39.039861","-77.004083","103.3","2020-04-13",,,,,,,,,"1.61",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1MDMG0109","SILVER SPRING 2.1 NNE, MD US","39.039861","-77.004083","103.3","2020-04-14",,,,,,,,,"0.79",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
